,product_id,hs_product_code,hs_product_name_short_en,level,parent_id
4852,8491,740322,"Copper-tin alloys, unwrought",6digit,1519.0
4853,8492,740323,"Copper-nickel alloy, unwrought",6digit,1519.0
4854,8493,740329,"Copper alloys, unwrought",6digit,1519.0
4855,8494,740400,Copper waste,6digit,1520.0
4856,8495,740500,Master alloys of copper,6digit,1521.0
4857,8496,740610,"Powders, copper, non-lamellar",6digit,1522.0
4858,8497,740620,"Powders, copper, lamellar",6digit,1522.0
4859,8498,740710,"Bars, refined copper",6digit,1523.0
4860,8499,740721,"Bars, copper-zinc alloys",6digit,1523.0
4861,8500,740722,"Bars, copper-nickel, copper-nicket-zinc",6digit,1523.0
4862,8501,740729,"Bars, copper alloy nes",6digit,1523.0
4863,8502,740811,"Wire, refined copper, >6mm",6digit,1524.0
4864,8503,740819,"Wire, refined copper, <6mm",6digit,1524.0
4865,8504,740821,"Wire, copper-zinc alloy",6digit,1524.0
4866,8505,740822,"Wire, copper-nickel alloy",6digit,1524.0
4867,8506,740829,"Wire, copper alloy, nes",6digit,1524.0
4868,8507,740911,"Sheet, refined copper, coil, >0.15mm",6digit,1525.0
4869,8508,740919,"Sheet, refined copper, flat, >0.15mm",6digit,1525.0
4870,8509,740921,"Sheet, copper-zinc alloy, coil, >0.15mm",6digit,1525.0
4871,8510,740929,"Sheet, copper-zinc alloy, flat, >0.15mm",6digit,1525.0
4872,8511,740931,"Sheet, copper-tin alloy, coil, >0.15mm",6digit,1525.0
4873,8512,740939,"Sheet, copper-tin alloy, flat, >0.15mm",6digit,1525.0
4874,8513,740940,"Sheet, copper-nickel alloy, >0.15mm",6digit,1525.0
4875,8514,740990,"Sheet, copper alloys, >0.15mm",6digit,1525.0
4876,8515,741011,"Foil, refined copper, not backed <0.15mm",6digit,1526.0
4877,8516,741012,"Foil, copper alloy, not backed, <0.15mm",6digit,1526.0
4878,8517,741021,"Foil, refined copper, backed, <0.15mm",6digit,1526.0
4879,8518,741022,"Foil, copper alloy, backed <0.15mm",6digit,1526.0
4880,8519,741110,"Pipes, refined copper",6digit,1527.0
4881,8520,741121,"Pipes, copper-zinc alloy",6digit,1527.0
4882,8521,741122,"Pipes, copper-nickel alloys",6digit,1527.0
4883,8522,741129,"Pipes, copper alloys nes",6digit,1527.0
4884,8523,741210,"Pipe fittings, refined copper",6digit,1528.0
4885,8524,741220,"Pipe fittings, copper alloys",6digit,1528.0
4886,8525,741300,"Stranded copper wire, uninsulated",6digit,1529.0
4887,8526,741410,"Bands, copper wire, for machinery",6digit,1530.0
4888,8527,741490,"Copper wire netting, nes",6digit,1530.0
4889,8528,741510,Copper nails,6digit,1531.0
4890,8529,741521,Copper washers,6digit,1531.0
4891,8530,741529,Copper cotters,6digit,1531.0
4892,8531,741531,Wood screws of copper/alloys,6digit,1531.0
4893,8532,741532,Copper screws,6digit,1531.0
4894,8533,741539,Copper screw hooks,6digit,1531.0
4895,8534,741600,Copper springs,6digit,1532.0
4896,8535,741700,Copper cooking apparatus,6digit,1533.0
4897,8536,741810,"Kitchen articles, copper",6digit,1534.0
4898,8537,741820,"Sanitary ware, copper",6digit,1534.0
4899,8538,741910,"Chain, copper",6digit,1535.0
4900,8539,741991,"Articles of copper, moulded",6digit,1535.0
4901,8540,741999,"Articles of copper, nes",6digit,1535.0
4902,8541,750110,Nickel mattes,6digit,1536.0
4903,8542,750120,Nickel oxide sinters,6digit,1536.0
4904,8543,750210,"Nickel, unwrought, not alloy",6digit,1537.0
4905,8544,750220,"Nickel, unwrought, alloy",6digit,1537.0
4906,8545,750300,Nickel waste,6digit,1538.0
4907,8546,750400,Nickel flakes,6digit,1539.0
4908,8547,750511,"Bars, nickel",6digit,1540.0
4909,8548,750512,"Bars, nickel alloy",6digit,1540.0
4910,8549,750521,"Wire, nickel",6digit,1540.0
4911,8550,750522,"Wire, nickel alloy",6digit,1540.0
4912,8551,750610,"Sheet, nickel",6digit,1541.0
4913,8552,750620,"Sheet, nickel alloy",6digit,1541.0
4914,8553,750711,"Tubes, nickel",6digit,1542.0
4915,8554,750712,"Tubes, nickel alloy",6digit,1542.0
4916,8555,750720,"Fittings, nickel",6digit,1542.0
4917,8556,750800,"Articles of nickel, nes",6digit,1543.0
4918,8557,760110,"Aluminum, unwrought",6digit,1544.0
4919,8558,760120,"Aluminum, unwrought, alloy",6digit,1544.0
4920,8559,760200,Aluminum waste,6digit,1545.0
4921,8560,760310,"Aluminum, powder, non-lamellar",6digit,1546.0
4922,8561,760320,"Aluminum, powder, lamellar",6digit,1546.0
4923,8562,760410,"Bars, aluminum",6digit,1547.0
4924,8563,760421,"Profiles, aluminum alloy",6digit,1547.0
4925,8564,760429,"Bars, aluminum alloy",6digit,1547.0
4926,8565,760511,"Wire, aluminum, >7mm",6digit,1548.0
4927,8566,760519,"Wire, aluminum, <7mm",6digit,1548.0
4928,8567,760521,"Wire, aluminum alloy, >7mm",6digit,1548.0
4929,8568,760529,"Wire, aluminum alloy, <7mm",6digit,1548.0
4930,8569,760611,"Sheet, rectangular, aluminum, >0.2mm",6digit,1549.0
4931,8570,760612,"Sheet, rectangular, aluminum alloy, >0.2mm",6digit,1549.0
4932,8571,760691,"Sheet, aluminum, nes, >0.2mm",6digit,1549.0
4933,8572,760692,"Sheet, aluminum alloy, nes >0.2mm",6digit,1549.0
4934,8573,760711,"Foil, aluminum, not backed, rolled <0.2mm",6digit,1550.0
4935,8574,760719,"Foil, aluminum, not backed <0.2mm",6digit,1550.0
4936,8575,760720,"Foil, aluminum, backed <0.2mm",6digit,1550.0
4937,8576,760810,"Tubes, aluminum",6digit,1551.0
4938,8577,760820,"Tubes, aluminum alloy",6digit,1551.0
4939,8578,760900,Aluminum pipe fittings,6digit,1552.0
4940,8579,761010,"Aluminum doors, windows",6digit,1553.0
4941,8580,761090,Aluminum structures for construction,6digit,1553.0
4942,8581,761100,"Aluminum tanks, >300L",6digit,1554.0
4943,8582,761210,"Aluminum containers, collapsible",6digit,1555.0
4944,8583,761290,"Aluminum casks, <300L",6digit,1555.0
4945,8584,761300,"Aluminum containers, compressed gas",6digit,1556.0
4946,8585,761410,"Aluminum wires, uninsulated",6digit,1557.0
4947,8586,761490,"Aluminum stranded wire, uninsulated",6digit,1557.0
4948,8587,761510,Aluminum kitchen articles,6digit,1558.0
4949,8588,761520,Aluminum sanitary ware,6digit,1558.0
4950,8589,761610,"Nails, etc. aluminum",6digit,1559.0
4951,8590,761690,"Articles of aluminum, nes",6digit,1559.0
4952,8591,780110,"Refined lead, unwrought",6digit,1560.0
4953,8592,780191,"Lead, unwrought, mostly antimony",6digit,1560.0
4954,8593,780199,"Lead, unwrought, nes",6digit,1560.0
4955,8594,780200,Lead waste,6digit,1561.0
4956,8595,780300,"Lead bars, wire",6digit,1562.0
4957,8596,780411,"Lead foil, <2mm",6digit,1563.0
4958,8597,780419,"Lead plates, strip",6digit,1563.0
4959,8598,780420,Lead flakes,6digit,1563.0
4960,8599,780500,Lead tubes,6digit,1564.0
4961,8600,780600,"Articles of lead, nes",6digit,1565.0
4962,8601,790111,"Zinc, unwrought, >99%",6digit,1566.0
4963,8602,790112,"Zinc, unwrought, <99%",6digit,1566.0
4964,8603,790120,"Zinc alloys, unwrought",6digit,1566.0
4965,8604,790200,Zinc waste,6digit,1567.0
4966,8605,790310,Zinc dust,6digit,1568.0
4967,8606,790390,Zinc flakes,6digit,1568.0
4968,8607,790400,Zinc bars,6digit,1569.0
4969,8608,790500,Zinc sheets,6digit,1570.0
4970,8609,790600,Zinc tubes,6digit,1571.0
4971,8610,790710,Zinc fabricated building components,6digit,1572.0
4972,8611,790790,Zinc articles nes,6digit,1572.0
4973,8612,800110,"Tin, unwrought",6digit,1573.0
4974,8613,800120,"Tin alloys, unwrought",6digit,1573.0
4975,8614,800200,Tin waste,6digit,1574.0
4976,8615,800300,Tin bars,6digit,1575.0
4977,8616,800400,Tin sheets,6digit,1576.0
4978,8617,800510,"Tin foil, <0.2mm",6digit,1577.0
4979,8618,800520,Tin powder & flakes,6digit,1577.0
4980,8619,800600,Tin pipes,6digit,1578.0
4981,8620,800700,Tin articles nes,6digit,1579.0
4982,8621,810110,"Powders, tungsten",6digit,1580.0
4983,8622,810191,"Tungsten unwrought, bars, scrap",6digit,1580.0
4984,8623,810192,"Sheets, tungsten",6digit,1580.0
4985,8624,810193,"Wire, tungsten",6digit,1580.0
4986,8625,810199,Tungsten and articles,6digit,1580.0
4987,8626,810210,"Molybdenum, powder",6digit,1581.0
4988,8627,810291,"Molybdenum, unwrought",6digit,1581.0
4989,8628,810292,"Molybdenum, sheets",6digit,1581.0
4990,8629,810293,"Molybdenum, wire",6digit,1581.0
4991,8630,810299,"Molybdenum, articles",6digit,1581.0
4992,8631,810310,"Tantalum, unwrought",6digit,1582.0
4993,8632,810390,Tantalum articles,6digit,1582.0
4994,8633,810411,"Magnesium, unwrought, >99.8%",6digit,1583.0
4995,8634,810419,"Magnesium, unwrought, nes",6digit,1583.0
4996,8635,810420,Magnesium waste,6digit,1583.0
4997,8636,810430,Magnesium powder,6digit,1583.0
4998,8637,810490,Magnesium articles,6digit,1583.0
4999,8638,810510,"Cobalt, unwrought",6digit,1584.0
5000,8639,810590,"Cobalt, articles",6digit,1584.0
5001,8640,810600,Bismuth articles,6digit,1585.0
5002,8641,810710,"Cadmium, unwrought",6digit,1586.0
5003,8642,810790,Cadmium articles,6digit,1586.0
5004,8643,810810,"Titanium, unwrought",6digit,1587.0
5005,8644,810890,"Titanium, articles",6digit,1587.0
5006,8645,810910,"Zirconium, unwrought",6digit,1588.0
5007,8646,810990,"Zirconium, articles",6digit,1588.0
5008,8647,811000,"Antimony, articles",6digit,1589.0
5009,8648,811100,"Manganese, articles",6digit,1590.0
5010,8649,811211,"Beryllium, unwrought",6digit,1591.0
5011,8650,811219,"Beryllium, articles",6digit,1591.0
5012,8651,811220,"Chromium, articles",6digit,1591.0
5013,8652,811230,"Germanium, articles",6digit,1591.0
5014,8653,811240,"Vanadium, articles",6digit,1591.0
5015,8654,811291,"Rare earth metals, nes, unwrought",6digit,1591.0
5016,8655,811299,"Rare earth metals, nes articles",6digit,1591.0
5017,8656,811300,"Cermets, articles",6digit,1592.0
5018,8657,820110,Shovels,6digit,1593.0
5019,8658,820120,Forks,6digit,1593.0
5020,8659,820130,"Picks, rakes",6digit,1593.0
5021,8660,820140,Axes,6digit,1593.0
5022,8661,820150,One-handed shears,6digit,1593.0
5023,8662,820160,Two-handed shears,6digit,1593.0
5024,8663,820190,"Scythes, sickles",6digit,1593.0
5025,8664,820210,Hand saws,6digit,1594.0
5026,8665,820220,Band saw blades,6digit,1594.0
5027,8666,820231,"Circular saw blades, steel",6digit,1594.0
5028,8667,820232,Circular saw blades,6digit,1594.0
5029,8668,820240,Chain saw blades,6digit,1594.0
5030,8669,820291,"Saw blades, for metal",6digit,1594.0
5031,8670,820299,"Saw blades, nes",6digit,1594.0
5032,8671,820310,"Files, rasps",6digit,1595.0
5033,8672,820320,"Pliers, pincers",6digit,1595.0
5034,8673,820330,Metal cutting shears,6digit,1595.0
5035,8674,820340,Pipe-cutters,6digit,1595.0
5036,8675,820411,"Wrenches, hand-operated, non-adjustable",6digit,1596.0
5037,8676,820412,"Wrenches, hand-operated, adjustable",6digit,1596.0
5038,8677,820420,"Wrench sockets, etc.",6digit,1596.0
5039,8678,820510,Drilling tools,6digit,1597.0
5040,8679,820520,Hammers,6digit,1597.0
5041,8680,820530,Wood cutting tools,6digit,1597.0
5042,8681,820540,Screwdrivers,6digit,1597.0
5043,8682,820551,Cork screws,6digit,1597.0
5044,8683,820559,"Hand tools, nes",6digit,1597.0
5045,8684,820560,Blow lamps,6digit,1597.0
5046,8685,820570,"Vices, clamps",6digit,1597.0
5047,8686,820580,"Anvils, portable forges",6digit,1597.0
5048,8687,820590,Hand tool sets,6digit,1597.0
5049,8688,820600,"Hand tool sets, retail",6digit,1598.0
5050,8689,820711,"Drilling tools, rock, carbide",6digit,1599.0
5051,8690,820712,"Drilling tools, rock, not carbide",6digit,1599.0
5052,8691,820720,Dies for drawing metal,6digit,1599.0
5053,8692,820730,Pressing tools,6digit,1599.0
5054,8693,820740,Threading tools,6digit,1599.0
5055,8694,820750,"Drilling tools, not rock",6digit,1599.0
5056,8695,820760,Boring tools,6digit,1599.0
5057,8696,820770,Milling tools,6digit,1599.0
5058,8697,820780,Turning tools,6digit,1599.0
5059,8698,820790,Screwdriver bits,6digit,1599.0
5060,8699,820810,Blades for metal working,6digit,1600.0
5061,8700,820820,Blades for wood working,6digit,1600.0
5062,8701,820830,Blades for kitchens,6digit,1600.0
5063,8702,820840,Blades for agricultre,6digit,1600.0
5064,8703,820890,"Blades for leather, paper",6digit,1600.0
5065,8704,820900,Tool plates,6digit,1601.0
5066,8705,821000,"Hand operated appliances, <10kg",6digit,1602.0
5067,8706,821110,Knife sets,6digit,1603.0
5068,8707,821191,Table knives,6digit,1603.0
5069,8708,821192,Butchers knives,6digit,1603.0
5070,8709,821193,Pocket knives,6digit,1603.0
5071,8710,821194,Blades for knives,6digit,1603.0
5072,8711,821210,Razors,6digit,1604.0
5073,8712,821220,Safety razor blades,6digit,1604.0
5074,8713,821290,Parts of non-electric razors,6digit,1604.0
5075,8714,821300,Scissors,6digit,1605.0
5076,8715,821410,"Paper knives, etc",6digit,1606.0
5077,8716,821420,Manicure instruments,6digit,1606.0
5078,8717,821490,"Kitchen cleavers, knives",6digit,1606.0
5079,8718,821510,"Cutlery sets, precious metals",6digit,1607.0
5080,8719,821520,"Cutlery sets, no precious metals",6digit,1607.0
5081,8720,821591,"Cutlery, not sets, precious metals",6digit,1607.0
5082,8721,821599,"Cutlery, not sets, no precious metals",6digit,1607.0
5083,8722,830110,"Padlocks, metal",6digit,1608.0
5084,8723,830120,"Locks for motor vehicles, metal",6digit,1608.0
5085,8724,830130,"Locks for furniture, metal",6digit,1608.0
5086,8725,830140,"Locks of base metal, nes",6digit,1608.0
5087,8726,830150,"Clasps, metal",6digit,1608.0
5088,8727,830160,"Lock parts, metal",6digit,1608.0
5089,8728,830170,"Keys, metal",6digit,1608.0
5090,8729,830210,Hinges of metal,6digit,1609.0
5091,8730,830220,"Castors, metal",6digit,1609.0
5092,8731,830230,"Fittings for vehicles, metal",6digit,1609.0
5093,8732,830241,"Fittings for buildings, metal",6digit,1609.0
5094,8733,830242,"Fittings for furniture, metal",6digit,1609.0
5095,8734,830249,"Fittings, metal, nes",6digit,1609.0
5096,8735,830250,"Hat racks, metal",6digit,1609.0
5097,8736,830260,"Door closures, automatic, metal",6digit,1609.0
5098,8737,830300,"Safes, metal",6digit,1610.0
5099,8738,830400,"Office equipment, metal",6digit,1611.0
5100,8739,830510,"Office binder, metal",6digit,1612.0
5101,8740,830520,"Staples, small office equipment, metal",6digit,1612.0
5102,8741,830590,"Paper clips, metal",6digit,1612.0
5103,8742,830610,"Bells, metal",6digit,1613.0
5104,8743,830621,"Ornaments, with precious metals",6digit,1613.0
5105,8744,830629,"Ornaments, metal, unplated",6digit,1613.0
5106,8745,830630,"Frames, metal",6digit,1613.0
5107,8746,830710,"Tubing, flexible, iron or steel",6digit,1614.0
5108,8747,830790,"Tubing, flexible, metal nes",6digit,1614.0
5109,8748,830810,"Hooks for apparel, metal",6digit,1615.0
5110,8749,830820,"Rivets, for apparel",6digit,1615.0
5111,8750,830890,"Clasps for apparel, metal",6digit,1615.0
5112,8751,830910,"Corks, metal",6digit,1616.0
5113,8752,830990,"Lids, metal, nes",6digit,1616.0
5114,8753,831000,"Metal sign, non-illuminated",6digit,1617.0
5115,8754,831110,"Electrodes for arc welding, metal",6digit,1618.0
5116,8755,831120,"Arc welding wire, metal",6digit,1618.0
5117,8756,831130,"Welding wires, metal",6digit,1618.0
5118,8757,831190,"Electrodes, metal nes",6digit,1618.0
5119,8758,840110,Nuclear reactors,6digit,1619.0
5120,8759,840120,Machinery for isotopic separation,6digit,1619.0
5121,8760,840130,Non-irridiated fuel for nuclear reactors,6digit,1619.0
5122,8761,840140,Nuclear reactor parts,6digit,1619.0
5123,8762,840211,"Water tubes boilers, <45T/hr",6digit,1620.0
5124,8763,840212,"Water tubes boilers, >45T/hr",6digit,1620.0
5125,8764,840219,"Boilers, nes",6digit,1620.0
5126,8765,840220,Super-heated water boilers,6digit,1620.0
5127,8766,840290,"Boiler parts, nes",6digit,1620.0
5128,8767,840310,Central heating boilers,6digit,1621.0
5129,8768,840390,Central heating boiler parts,6digit,1621.0
5130,8769,840410,Auxiliary plant for boilers,6digit,1622.0
5131,8770,840420,Condensers for steam power units,6digit,1622.0
5132,8771,840490,"Auxiliary plant for boilers, parts",6digit,1622.0
5133,8772,840510,Water gas generator producer,6digit,1623.0
5134,8773,840590,"Water gas generator producer, parts",6digit,1623.0
5135,8774,840611,"Steam turbines, marine",6digit,1624.0
5136,8775,840619,"Steam turbines, nes",6digit,1624.0
5137,8776,840690,"Steam turbines, parts",6digit,1624.0
5138,8777,840710,"Aircraft engines, spark-ignition",6digit,1625.0
5139,8778,840721,"Outboard motors, spark-ignition",6digit,1625.0
5140,8779,840729,"Engines, spark-ignition, marine nes",6digit,1625.0
5141,8780,840731,"Engines, spark-ignition, <50cc",6digit,1625.0
5142,8781,840732,"Engines, spark-ignition, 50-250cc",6digit,1625.0
5143,8782,840733,"Engines, spark-ignition, 250-1000cc",6digit,1625.0
5144,8783,840734,"Engines, spark-ignition, > 1000cc",6digit,1625.0
5145,8784,840790,"Engines, spark-ignition, nes",6digit,1625.0
5146,8785,840810,"Diesel engine, marine",6digit,1626.0
5147,8786,840820,"Diesel engine, motor vehicles",6digit,1626.0
5148,8787,840890,"Diesel engine, nes",6digit,1626.0
5149,8788,840910,"Spark-ignition engine, aircraft, parts",6digit,1627.0
5150,8789,840991,"Spark-ignition engine, parts nes",6digit,1627.0
5151,8790,840999,"Diesel engine, parts",6digit,1627.0
5152,8791,841011,"Water wheels, <1000kW",6digit,1628.0
5153,8792,841012,"Water wheels, 1000-10000 kW",6digit,1628.0
5154,8793,841013,"Water wheels, > 10000kW",6digit,1628.0
5155,8794,841090,"Water wheels, parts",6digit,1628.0
5156,8795,841111,"Tubo-jet engine, <25 KN",6digit,1629.0
5157,8796,841112,"Turbo-jet engine, > 25 KN",6digit,1629.0
5158,8797,841121,"Turbo-propeller engine, <1100 kW",6digit,1629.0
5159,8798,841122,"Turbo-propeller engine, > 1100 kW",6digit,1629.0
5160,8799,841181,"Gas turbine egine, nes <5000 kW",6digit,1629.0
5161,8800,841182,"Gas turbine engine, nes >5000 kW",6digit,1629.0
5162,8801,841191,"Turbo-jet, -propeller engine, parts",6digit,1629.0
5163,8802,841199,"Gas turbine engine, not turbo-jet, parts",6digit,1629.0
5164,8803,841210,"Reaction engines, not turbo-jet",6digit,1630.0
5165,8804,841221,"Hydraulic power engine, linear",6digit,1630.0
5166,8805,841229,"Hydraulic power engine, nes",6digit,1630.0
5167,8806,841231,"Pneumatic power engine, linear",6digit,1630.0
5168,8807,841239,"Pneumatic power engine, nes",6digit,1630.0
5169,8808,841280,"Engines and motors, nes",6digit,1630.0
5170,8809,841290,"Hydraulic/pneumatic power engine, parts",6digit,1630.0
5171,8810,841311,"Fuel pumps, filling stations",6digit,1631.0
5172,8811,841319,"Pumps with measuring device, nes",6digit,1631.0
5173,8812,841320,"Hand pumps, not measuring",6digit,1631.0
5174,8813,841330,"Fuel pumps, motor engines",6digit,1631.0
5175,8814,841340,Concrete pumps,6digit,1631.0
5176,8815,841350,"Reciprocating pumps, nes",6digit,1631.0
5177,8816,841360,"Rotary pumps, nes",6digit,1631.0
5178,8817,841370,"Centrifugal pumps, nes",6digit,1631.0
5179,8818,841381,"Pumps, nes",6digit,1631.0
5180,8819,841382,Liquid elevators,6digit,1631.0
5181,8820,841391,"Liquid pump, parts",6digit,1631.0
5182,8821,841392,"Liquid elevator, parts",6digit,1631.0
5183,8822,841410,Vacuum pumps,6digit,1632.0
5184,8823,841420,Hand air pumps,6digit,1632.0
5185,8824,841430,Compressors for refrigeration,6digit,1632.0
5186,8825,841440,"Air compressors, for towing",6digit,1632.0
5187,8826,841451,"Fans, motor < 125 W",6digit,1632.0
5188,8827,841459,"Fans, motor > 125 W",6digit,1632.0
5189,8828,841460,"Ventilating hoods, <120cm",6digit,1632.0
5190,8829,841480,"Air compressor, hoods",6digit,1632.0
5191,8830,841490,"Pumps, compressors, etc. parts",6digit,1632.0
5192,8831,841510,"Air conditioners, window",6digit,1633.0
5193,8832,841581,"Air conditioners, reverse cycle",6digit,1633.0
5194,8833,841582,"Air conditioners, refrigerating unit",6digit,1633.0
5195,8834,841583,"Air conditioners, no refrigerating unit",6digit,1633.0
5196,8835,841590,"Air conditioners, parts",6digit,1633.0
5197,8836,841610,"Furnace burners, liquid fuel",6digit,1634.0
5198,8837,841620,"Furnace burners, soild/gas fuel",6digit,1634.0
5199,8838,841630,Mechanical stokers,6digit,1634.0
5200,8839,841690,"Furnace burners, parts",6digit,1634.0
5201,8840,841710,"Industrial furnace, ores",6digit,1635.0
5202,8841,841720,"Bakery ovens, non-electric",6digit,1635.0
5203,8842,841780,"Industrial furnaces, nes",6digit,1635.0
5204,8843,841790,"Industrial furnace, parts",6digit,1635.0
5205,8844,841810,"Refrigerator with freezer, two-door",6digit,1636.0
5206,8845,841821,"Refrigerators, household compression",6digit,1636.0
5207,8846,841822,"Refrigerators, household absorption",6digit,1636.0
5208,8847,841829,"Refrigerators, household, nes",6digit,1636.0
5209,8848,841830,"Chest freezers, < 800 L",6digit,1636.0
5210,8849,841840,"Upright freezers, < 900 L",6digit,1636.0
5211,8850,841850,Refrigerator cabinets,6digit,1636.0
5212,8851,841861,Compression refrigeration equipment,6digit,1636.0
5213,8852,841869,"Freezing equipment, nes",6digit,1636.0
5214,8853,841891,Furniture for freezing equipment,6digit,1636.0
5215,8854,841899,"Freezing equipment, parts",6digit,1636.0
5216,8855,841911,Instant gas water heaters,6digit,1637.0
5217,8856,841919,"Water heaters, no electric, nes",6digit,1637.0
5218,8857,841920,Medical sterilizers,6digit,1637.0
5219,8858,841931,Dryers for agriculture,6digit,1637.0
5220,8859,841932,"Dryers for wood, paper",6digit,1637.0
5221,8860,841939,"Non-domestic, non-electric dryer",6digit,1637.0
5222,8861,841940,Distilling plant,6digit,1637.0
5223,8862,841950,"Heat exchange units, non-domestic",6digit,1637.0
5224,8863,841960,Machinery for liquefying gases,6digit,1637.0
5225,8864,841981,"Commercial equipment, heating food",6digit,1637.0
5226,8865,841989,Machinery for temperature change,6digit,1637.0
5227,8866,841990,"Industrial heating/cooling, parts",6digit,1637.0
5228,8867,842010,Rolling machines,6digit,1638.0
5229,8868,842091,Rolling machine cylinders,6digit,1638.0
5230,8869,842099,"Rolling machine parts, nes",6digit,1638.0
5231,8870,842111,Cream separators,6digit,1639.0
5232,8871,842112,"Clothes dryer, centrifugal",6digit,1639.0
5233,8872,842119,"Centrifuges, nes",6digit,1639.0
5234,8873,842121,Water filtering machines,6digit,1639.0
5235,8874,842122,"Filter machines, beverages",6digit,1639.0
5236,8875,842123,Oil filters for engines,6digit,1639.0
5237,8876,842129,"Filter machine, liquids, nes",6digit,1639.0
5238,8877,842131,Air filters for engines,6digit,1639.0
5239,8878,842139,"Filtering machinery, gases, nes",6digit,1639.0
5240,8879,842191,"Centrifuge parts, nes",6digit,1639.0
5241,8880,842199,"Filter machine, parts",6digit,1639.0
5242,8881,842211,"Dish washing machines, domestic",6digit,1640.0
5243,8882,842219,Dish washing machines commercial,6digit,1640.0
5244,8883,842220,Machinery for cleaning/drying bottles/containers,6digit,1640.0
5245,8884,842230,"Machinery to fill, close, aerate bottle/container",6digit,1640.0
5246,8885,842240,Packing or wrapping machinery nes,6digit,1640.0
5247,8886,842290,"Parts of washing, filling, closing machinery",6digit,1640.0
5248,8887,842310,"Personal weighing machines, scales",6digit,1641.0
5249,8888,842320,Scales for cont weighing of goods on conveyors,6digit,1641.0
5250,8889,842330,Constant weight scales,6digit,1641.0
5251,8890,842381,Weighing machinery cap <30kg,6digit,1641.0
5252,8891,842382,"Weighing machinery, cap 30-5000kg",6digit,1641.0
5253,8892,842389,"Weighing machinery, nes",6digit,1641.0
5254,8893,842390,Weighing machine parts,6digit,1641.0
5255,8894,842410,Fire extinguishers,6digit,1642.0
5256,8895,842420,Spray guns,6digit,1642.0
5257,8896,842430,Steam/sand blasting machines,6digit,1642.0
5258,8897,842481,Agricultural sprays & powder dispersers,6digit,1642.0
5259,8898,842489,"Sprays/powder dispersing machines, non-agr",6digit,1642.0
5260,8899,842490,Parts for sprays,6digit,1642.0
5261,8900,842511,Electric hoists,6digit,1643.0
5262,8901,842519,Pulley tackle/hoists,6digit,1643.0
5263,8902,842520,Pit-head winding gear winches,6digit,1643.0
5264,8903,842531,"Winches or capstans, electric motor",6digit,1643.0
5265,8904,842539,Winches or capstans nes,6digit,1643.0
5266,8905,842541,Built-in jacking systems for garages,6digit,1643.0
5267,8906,842542,"Hydraulic jacks/hoists, not garages",6digit,1643.0
5268,8907,842549,"Jacks & hoists, not hydr/garage",6digit,1643.0
5269,8908,842611,"Gantry/overhead travelling cranes, fixed support",6digit,1644.0
5270,8909,842612,"Mobile lifting frames on tyres, straddle carriers",6digit,1644.0
5271,8910,842619,Transporter or bridge cranes,6digit,1644.0
5272,8911,842620,Tower cranes,6digit,1644.0
5273,8912,842630,Portal/pedestal jib cranes,6digit,1644.0
5274,8913,842641,"Cranes & lifting frames, self-propelled, on tyres",6digit,1644.0
5275,8914,842649,"Cranes & lifting frames, self-propelled, non-tyres",6digit,1644.0
5276,8915,842691,Cranes for mounting on road vehicles,6digit,1644.0
5277,8916,842699,Cranes or derricks nes,6digit,1644.0
5278,8917,842710,"Self-propelled works trucks, electric",6digit,1645.0
5279,8918,842720,"Self-propelled works trucks, non-electric",6digit,1645.0
5280,8919,842790,"Trucks with lifters/handlers, non-powered",6digit,1645.0
5281,8920,842810,Lifts & skip hoists,6digit,1646.0
5282,8921,842820,Pneumatic elevators & conveyors,6digit,1646.0
5283,8922,842831,"Mine conveyors/elevators, continuous action",6digit,1646.0
5284,8923,842832,Continuous goods bucket conveyor/elevator,6digit,1646.0
5285,8924,842833,Continuous goods conveyor or elevator belt,6digit,1646.0
5286,8925,842839,Continuous goods elevators/conveyors,6digit,1646.0
5287,8926,842840,Escalators & moving walkways,6digit,1646.0
5288,8927,842850,Wagon handling equipment,6digit,1646.0
5289,8928,842860,"Teleferiques, chair-lifts, ski-lifts",6digit,1646.0
5290,8929,842890,"Lifting, handling, un/loading machinery",6digit,1646.0
5291,8930,842911,"Bulldozers, crawler",6digit,1647.0
5292,8931,842919,"Bulldozers, wheeled",6digit,1647.0
5293,8932,842920,"Graders & levellers, self-propelled",6digit,1647.0
5294,8933,842930,"Scrapers, self-propelled",6digit,1647.0
5295,8934,842940,"Tamping machines & road rollers, self-propelled",6digit,1647.0
5296,8935,842951,Front-end shovel loaders,6digit,1647.0
5297,8936,842952,"Shovels & excavators, revolving superstructure",6digit,1647.0
5298,8937,842959,"Earth moving/road making equip, self-propelled",6digit,1647.0
5299,8938,843010,Pile-drivers & pile-extractors,6digit,1648.0
5300,8939,843020,"Snow-ploughs/blowers, not self-propelled",6digit,1648.0
5301,8940,843031,"Coal/rock cutters, self-propelled",6digit,1648.0
5302,8941,843039,"Coal/rock cutters, not self-propelled",6digit,1648.0
5303,8942,843041,"Boring/sinking machinery, self-propelled",6digit,1648.0
5304,8943,843049,Boring/sinking machinery,6digit,1648.0
5305,8944,843050,"Construction equipment, self-propelled nes",6digit,1648.0
5306,8945,843061,Tamping/compacting machinery,6digit,1648.0
5307,8946,843062,"Scrapers, not self-propelled",6digit,1648.0
